Interaction_ID,Agent_Name,Competence_Score
27,weather_agent_competence,0.5
27,flight_info_agent_competence,0.5
27,integration_agent_competence,0.5
28,safety_agent_competence,0.5
28,economic_agent_competence,0.5
28,weather_agent_competence,0.5
28,flight_info_agent_competence,0.5
28,integration_agent_competence,0.5
29,safety_agent_competence,0.5
29,economic_agent_competence,0.5
29,weather_agent_competence,0.5
29,flight_info_agent_competence,0.5
29,integration_agent_competence,0.5
30,safety_agent_competence,0.5
30,economic_agent_competence,0.5
30,weather_agent_competence,0.5
30,flight_info_agent_competence,0.5
30,integration_agent_competence,0.5
31,safety_agent_competence,0.5
31,economic_agent_competence,0.5
31,weather_agent_competence,0.5
31,flight_info_agent_competence,0.5
31,integration_agent_competence,0.5
32,safety_agent_competence,0.5
32,economic_agent_competence,0.5
32,weather_agent_competence,0.5
32,flight_info_agent_competence,0.5
32,integration_agent_competence,0.5
33,safety_agent_competence,0.5
33,economic_agent_competence,0.5
33,weather_agent_competence,0.5
33,flight_info_agent_competence,0.5
33,integration_agent_competence,0.5
34,safety_agent_competence,0.5
34,economic_agent_competence,0.5
34,weather_agent_competence,0.5
34,flight_info_agent_competence,0.5
34,integration_agent_competence,0.5
35,safety_agent_competence,0.5
35,economic_agent_competence,0.5
35,weather_agent_competence,0.5
35,flight_info_agent_competence,0.5
35,integration_agent_competence,0.5
36,safety_agent_competence,0.5
36,economic_agent_competence,0.5
36,weather_agent_competence,0.5
36,flight_info_agent_competence,0.5
36,integration_agent_competence,0.5
37,safety_agent_competence,0.5
37,economic_agent_competence,0.5
37,weather_agent_competence,0.5
37,flight_info_agent_competence,0.5
37,integration_agent_competence,0.5
38,safety_agent_competence,0.5
38,economic_agent_competence,0.5
38,weather_agent_competence,0.5
38,flight_info_agent_competence,0.5
38,integration_agent_competence,0.5
39,safety_agent_competence,0.5
39,economic_agent_competence,0.5
39,weather_agent_competence,0.5
39,flight_info_agent_competence,0.5
39,integration_agent_competence,0.5
40,safety_agent_competence,0.5
40,economic_agent_competence,0.5
40,weather_agent_competence,0.5
40,flight_info_agent_competence,0.5
40,integration_agent_competence,0.5
41,safety_agent_competence,0.5
41,economic_agent_competence,0.5
41,weather_agent_competence,0.5
41,flight_info_agent_competence,0.5
41,integration_agent_competence,0.5
42,safety_agent_competence,0.5
42,economic_agent_competence,0.5
42,weather_agent_competence,0.5
42,flight_info_agent_competence,0.5
42,integration_agent_competence,0.5
43,safety_agent_competence,0.5
43,economic_agent_competence,0.5
43,weather_agent_competence,0.5
43,flight_info_agent_competence,0.5
43,integration_agent_competence,0.5
44,safety_agent_competence,0.5
44,economic_agent_competence,0.5
44,weather_agent_competence,0.5
44,flight_info_agent_competence,0.5
44,integration_agent_competence,0.5
45,safety_agent_competence,0.5
45,economic_agent_competence,0.5
45,weather_agent_competence,0.5
45,flight_info_agent_competence,0.5
45,integration_agent_competence,0.5
46,safety_agent_competence,0.5
46,economic_agent_competence,0.5
46,weather_agent_competence,0.5
46,flight_info_agent_competence,0.5
46,integration_agent_competence,0.5
47,safety_agent_competence,0.5
47,economic_agent_competence,0.5
47,weather_agent_competence,0.5
47,flight_info_agent_competence,0.5
47,integration_agent_competence,0.5
48,safety_agent_competence,0.5
48,economic_agent_competence,0.5
48,weather_agent_competence,0.5
48,flight_info_agent_competence,0.5
48,integration_agent_competence,0.5
49,safety_agent_competence,0.5
49,economic_agent_competence,0.5
49,weather_agent_competence,0.5
49,flight_info_agent_competence,0.5
49,integration_agent_competence,0.5
50,safety_agent_competence,0.5
50,economic_agent_competence,0.5
50,weather_agent_competence,0.5
50,flight_info_agent_competence,0.5
50,integration_agent_competence,0.5
51,safety_agent_competence,0.5
51,economic_agent_competence,0.5
51,weather_agent_competence,0.5
51,flight_info_agent_competence,0.5
51,integration_agent_competence,0.5
52,safety_agent_competence,0.5
52,economic_agent_competence,0.5
52,weather_agent_competence,0.5
52,flight_info_agent_competence,0.5
52,integration_agent_competence,0.5
53,safety_agent_competence,0.5
53,economic_agent_competence,0.5
53,weather_agent_competence,0.5
53,flight_info_agent_competence,0.5
53,integration_agent_competence,0.5
54,safety_agent_competence,0.5
54,economic_agent_competence,0.5
54,weather_agent_competence,0.5
54,flight_info_agent_competence,0.5
54,integration_agent_competence,0.5
55,safety_agent_competence,0.5
55,economic_agent_competence,0.5
55,weather_agent_competence,0.5
55,flight_info_agent_competence,0.5
55,integration_agent_competence,0.5
56,safety_agent_competence,0.5
56,economic_agent_competence,0.5
56,weather_agent_competence,0.5
56,flight_info_agent_competence,0.5
56,integration_agent_competence,0.5
57,safety_agent_competence,0.5
57,economic_agent_competence,0.5
57,weather_agent_competence,0.5
57,flight_info_agent_competence,0.5
57,integration_agent_competence,0.5
58,safety_agent_competence,0.5
58,economic_agent_competence,0.5
58,weather_agent_competence,0.5
58,flight_info_agent_competence,0.5
58,integration_agent_competence,0.5
59,safety_agent_competence,0.5
59,economic_agent_competence,0.5
59,weather_agent_competence,0.5
59,flight_info_agent_competence,0.5
59,integration_agent_competence,0.5
60,safety_agent_competence,0.5
60,economic_agent_competence,0.5
60,weather_agent_competence,0.5
60,flight_info_agent_competence,0.5
60,integration_agent_competence,0.5
61,safety_agent_competence,0.5
61,economic_agent_competence,0.5
61,weather_agent_competence,0.5
61,flight_info_agent_competence,0.5
61,integration_agent_competence,0.5
62,safety_agent_competence,0.5
62,economic_agent_competence,0.5
62,weather_agent_competence,0.5
62,flight_info_agent_competence,0.5
62,integration_agent_competence,0.5
63,safety_agent_competence,0.5
63,economic_agent_competence,0.5
63,weather_agent_competence,0.5
63,flight_info_agent_competence,0.5
63,integration_agent_competence,0.5
64,safety_agent_competence,0.5
64,economic_agent_competence,0.5
64,weather_agent_competence,0.5
64,flight_info_agent_competence,0.5
64,integration_agent_competence,0.5
65,safety_agent_competence,0.5
65,economic_agent_competence,0.5
65,weather_agent_competence,0.5
65,flight_info_agent_competence,0.5
65,integration_agent_competence,0.5
66,safety_agent_competence,0.5
66,economic_agent_competence,0.5
66,weather_agent_competence,0.5
66,flight_info_agent_competence,0.5
66,integration_agent_competence,0.5
67,safety_agent_competence,0.5
67,economic_agent_competence,0.5
67,weather_agent_competence,0.5
67,flight_info_agent_competence,0.5
67,integration_agent_competence,0.5
68,safety_agent_competence,0.5
68,economic_agent_competence,0.5
68,weather_agent_competence,0.5
68,flight_info_agent_competence,0.5
68,integration_agent_competence,0.5
69,safety_agent_competence,0.5
69,economic_agent_competence,0.5
69,weather_agent_competence,0.5
69,flight_info_agent_competence,0.5
69,integration_agent_competence,0.5
70,safety_agent_competence,0.5
70,economic_agent_competence,0.5
70,weather_agent_competence,0.5
70,flight_info_agent_competence,0.5
70,integration_agent_competence,0.5
71,safety_agent_competence,0.5
71,economic_agent_competence,0.5
71,weather_agent_competence,0.5
71,flight_info_agent_competence,0.5
71,integration_agent_competence,0.5
72,safety_agent_competence,0.5
72,economic_agent_competence,0.5
72,weather_agent_competence,0.5
72,flight_info_agent_competence,0.5
72,integration_agent_competence,0.5
73,safety_agent_competence,0.5
73,economic_agent_competence,0.5
73,weather_agent_competence,0.5
73,flight_info_agent_competence,0.5
73,integration_agent_competence,0.5
74,safety_agent_competence,0.5
74,economic_agent_competence,0.5
74,weather_agent_competence,0.5
74,flight_info_agent_competence,0.5
74,integration_agent_competence,0.5
75,safety_agent_competence,0.5
75,economic_agent_competence,0.5
75,weather_agent_competence,0.5
75,flight_info_agent_competence,0.5
75,integration_agent_competence,0.5
76,safety_agent_competence,0.5
76,economic_agent_competence,0.5
76,weather_agent_competence,0.5
76,flight_info_agent_competence,0.5
76,integration_agent_competence,0.5
77,safety_agent_competence,0.5
77,economic_agent_competence,0.5
77,weather_agent_competence,0.5
77,flight_info_agent_competence,0.5
77,integration_agent_competence,0.5
78,safety_agent_competence,0.5
78,economic_agent_competence,0.5
78,weather_agent_competence,0.5
78,flight_info_agent_competence,0.5
78,integration_agent_competence,0.5
79,safety_agent_competence,0.5
79,economic_agent_competence,0.5
79,weather_agent_competence,0.5
79,flight_info_agent_competence,0.5
79,integration_agent_competence,0.5
80,safety_agent_competence,0.5
80,economic_agent_competence,0.5
80,weather_agent_competence,0.5
80,flight_info_agent_competence,0.5
80,integration_agent_competence,0.5
81,safety_agent_competence,0.5
81,economic_agent_competence,0.5
81,weather_agent_competence,0.5
81,flight_info_agent_competence,0.5
81,integration_agent_competence,0.5
82,safety_agent_competence,0.5
82,economic_agent_competence,0.5
82,weather_agent_competence,0.5
82,flight_info_agent_competence,0.5
82,integration_agent_competence,0.5
83,safety_agent_competence,0.5
83,economic_agent_competence,0.5
83,weather_agent_competence,0.5
83,flight_info_agent_competence,0.5
83,integration_agent_competence,0.5
84,safety_agent_competence,0.5
84,economic_agent_competence,0.5
84,weather_agent_competence,0.5
84,flight_info_agent_competence,0.5
84,integration_agent_competence,0.5
85,safety_agent_competence,0.5
85,economic_agent_competence,0.5
85,weather_agent_competence,0.5
85,flight_info_agent_competence,0.5
85,integration_agent_competence,0.5
86,safety_agent_competence,0.5
86,economic_agent_competence,0.5
86,weather_agent_competence,0.5
86,flight_info_agent_competence,0.5
86,integration_agent_competence,0.5
87,safety_agent_competence,0.5
87,economic_agent_competence,0.5
87,weather_agent_competence,0.5
87,flight_info_agent_competence,0.5
87,integration_agent_competence,0.5
88,safety_agent_competence,0.5
88,economic_agent_competence,0.5
88,weather_agent_competence,0.5
88,flight_info_agent_competence,0.5
88,integration_agent_competence,0.5
89,safety_agent_competence,0.5
89,economic_agent_competence,0.5
89,weather_agent_competence,0.5
89,flight_info_agent_competence,0.5
89,integration_agent_competence,0.5
90,safety_agent_competence,0.5
90,economic_agent_competence,0.5
90,weather_agent_competence,0.5
90,flight_info_agent_competence,0.5
90,integration_agent_competence,0.5
91,safety_agent_competence,0.5
91,economic_agent_competence,0.5
91,weather_agent_competence,0.5
91,flight_info_agent_competence,0.5
91,integration_agent_competence,0.5
92,safety_agent_competence,0.5
92,economic_agent_competence,0.5
92,weather_agent_competence,0.5
92,flight_info_agent_competence,0.5
92,integration_agent_competence,0.5
93,safety_agent_competence,0.5
93,economic_agent_competence,0.5
93,weather_agent_competence,0.5
93,flight_info_agent_competence,0.5
93,integration_agent_competence,0.5
94,safety_agent_competence,0.5
94,economic_agent_competence,0.5
94,weather_agent_competence,0.5
94,flight_info_agent_competence,0.5
94,integration_agent_competence,0.5
95,safety_agent_competence,0.5
95,economic_agent_competence,0.5
95,weather_agent_competence,0.5
95,flight_info_agent_competence,0.5
95,integration_agent_competence,0.5
96,safety_agent_competence,0.5
96,economic_agent_competence,0.5
96,weather_agent_competence,0.5
96,flight_info_agent_competence,0.5
96,integration_agent_competence,0.5
97,safety_agent_competence,0.5
97,economic_agent_competence,0.5
97,weather_agent_competence,0.5
97,flight_info_agent_competence,0.5
97,integration_agent_competence,0.5
98,safety_agent_competence,0.5
98,economic_agent_competence,0.5
98,weather_agent_competence,0.5
98,flight_info_agent_competence,0.5
98,integration_agent_competence,0.5
99,safety_agent_competence,0.5
99,economic_agent_competence,0.5
99,weather_agent_competence,0.5
99,flight_info_agent_competence,0.5
99,integration_agent_competence,0.5
100,safety_agent_competence,0.5
100,economic_agent_competence,0.5
100,weather_agent_competence,0.5
100,flight_info_agent_competence,0.5
100,integration_agent_competence,0.5
101,safety_agent_competence,0.5
101,economic_agent_competence,0.5
101,weather_agent_competence,0.5
101,flight_info_agent_competence,0.5
101,integration_agent_competence,0.5
102,safety_agent_competence,0.5
102,economic_agent_competence,0.5
102,weather_agent_competence,0.5
102,flight_info_agent_competence,0.5
102,integration_agent_competence,0.5
103,safety_agent_competence,0.5
103,economic_agent_competence,0.5
103,weather_agent_competence,0.5
103,flight_info_agent_competence,0.5
103,integration_agent_competence,0.5
104,safety_agent_competence,0.5
104,economic_agent_competence,0.5
104,weather_agent_competence,0.5
104,flight_info_agent_competence,0.5
104,integration_agent_competence,0.5
105,safety_agent_competence,0.5
105,economic_agent_competence,0.5
105,weather_agent_competence,0.5
105,flight_info_agent_competence,0.5
105,integration_agent_competence,0.5
106,safety_agent_competence,0.5
106,economic_agent_competence,0.5
106,weather_agent_competence,0.5
106,flight_info_agent_competence,0.5
106,integration_agent_competence,0.5
107,safety_agent_competence,0.5
107,economic_agent_competence,0.5
107,weather_agent_competence,0.5
107,flight_info_agent_competence,0.5
107,integration_agent_competence,0.5
108,safety_agent_competence,0.5
108,economic_agent_competence,0.5
108,weather_agent_competence,0.5
108,flight_info_agent_competence,0.5
108,integration_agent_competence,0.5
109,safety_agent_competence,0.5
109,economic_agent_competence,0.5
109,weather_agent_competence,0.5
109,flight_info_agent_competence,0.5
109,integration_agent_competence,0.5
110,safety_agent_competence,0.5
110,economic_agent_competence,0.5
110,weather_agent_competence,0.5
110,flight_info_agent_competence,0.5
110,integration_agent_competence,0.5
111,safety_agent_competence,0.5
111,economic_agent_competence,0.5
111,weather_agent_competence,0.5
111,flight_info_agent_competence,0.5
111,integration_agent_competence,0.5
112,safety_agent_competence,0.5
112,economic_agent_competence,0.5
112,weather_agent_competence,0.5
112,flight_info_agent_competence,0.5
112,integration_agent_competence,0.5
113,safety_agent_competence,0.5
113,economic_agent_competence,0.5
113,weather_agent_competence,0.5
113,flight_info_agent_competence,0.5
113,integration_agent_competence,0.5
114,safety_agent_competence,0.5
114,economic_agent_competence,0.5
114,weather_agent_competence,0.5
114,flight_info_agent_competence,0.5
114,integration_agent_competence,0.5
115,safety_agent_competence,0.5
115,economic_agent_competence,0.5
115,weather_agent_competence,0.5
115,flight_info_agent_competence,0.5
115,integration_agent_competence,0.5
116,safety_agent_competence,0.5
116,economic_agent_competence,0.5
116,weather_agent_competence,0.5
116,flight_info_agent_competence,0.5
116,integration_agent_competence,0.5
117,safety_agent_competence,0.5
117,economic_agent_competence,0.5
117,weather_agent_competence,0.5
117,flight_info_agent_competence,0.5
117,integration_agent_competence,0.5
118,safety_agent_competence,0.5
118,economic_agent_competence,0.5
118,weather_agent_competence,0.5
118,flight_info_agent_competence,0.5
118,integration_agent_competence,0.5
119,safety_agent_competence,0.5
119,economic_agent_competence,0.5
119,weather_agent_competence,0.5
119,flight_info_agent_competence,0.5
119,integration_agent_competence,0.5
120,safety_agent_competence,0.5
120,economic_agent_competence,0.5
120,weather_agent_competence,0.5
120,flight_info_agent_competence,0.5
120,integration_agent_competence,0.5
121,safety_agent_competence,0.5
121,economic_agent_competence,0.5
121,weather_agent_competence,0.5
121,flight_info_agent_competence,0.5
121,integration_agent_competence,0.5
122,safety_agent_competence,0.5
122,economic_agent_competence,0.5
122,weather_agent_competence,0.5
122,flight_info_agent_competence,0.5
122,integration_agent_competence,0.5
123,safety_agent_competence,0.5
123,economic_agent_competence,0.5
123,weather_agent_competence,0.5
123,flight_info_agent_competence,0.5
123,integration_agent_competence,0.5
124,safety_agent_competence,0.5
124,economic_agent_competence,0.5
124,weather_agent_competence,0.5
124,flight_info_agent_competence,0.5
124,integration_agent_competence,0.5
125,safety_agent_competence,0.5
125,economic_agent_competence,0.5
125,weather_agent_competence,0.5
125,flight_info_agent_competence,0.5
125,integration_agent_competence,0.5
126,safety_agent_competence,0.5
126,economic_agent_competence,0.5
126,weather_agent_competence,0.5
126,flight_info_agent_competence,0.5
126,integration_agent_competence,0.5
127,safety_agent_competence,0.5
127,economic_agent_competence,0.5
127,weather_agent_competence,0.5
127,flight_info_agent_competence,0.5
127,integration_agent_competence,0.5
128,safety_agent_competence,0.5
128,economic_agent_competence,0.5
128,weather_agent_competence,0.5
128,flight_info_agent_competence,0.5
128,integration_agent_competence,0.5
129,safety_agent_competence,0.5
129,economic_agent_competence,0.5
129,weather_agent_competence,0.5
129,flight_info_agent_competence,0.5
129,integration_agent_competence,0.5
130,safety_agent_competence,0.5
130,economic_agent_competence,0.5
130,weather_agent_competence,0.5
130,flight_info_agent_competence,0.5
130,integration_agent_competence,0.5
131,safety_agent_competence,0.5
131,economic_agent_competence,0.5
131,weather_agent_competence,0.5
131,flight_info_agent_competence,0.5
131,integration_agent_competence,0.5
132,safety_agent_competence,0.5
132,economic_agent_competence,0.5
132,weather_agent_competence,0.5
132,flight_info_agent_competence,0.5
132,integration_agent_competence,0.5
133,safety_agent_competence,0.5
133,economic_agent_competence,0.5
133,weather_agent_competence,0.5
133,flight_info_agent_competence,0.5
133,integration_agent_competence,0.5
134,safety_agent_competence,0.5
134,economic_agent_competence,0.5
134,weather_agent_competence,0.5
134,flight_info_agent_competence,0.5
134,integration_agent_competence,0.5
135,safety_agent_competence,0.5
135,economic_agent_competence,0.5
135,weather_agent_competence,0.5
135,flight_info_agent_competence,0.5
135,integration_agent_competence,0.5
136,safety_agent_competence,0.5
136,economic_agent_competence,0.5
136,weather_agent_competence,0.5
136,flight_info_agent_competence,0.5
136,integration_agent_competence,0.5
137,safety_agent_competence,0.5
137,economic_agent_competence,0.5
137,weather_agent_competence,0.5
137,flight_info_agent_competence,0.5
137,integration_agent_competence,0.5
138,safety_agent_competence,0.5
138,economic_agent_competence,0.5
138,weather_agent_competence,0.5
138,flight_info_agent_competence,0.5
138,integration_agent_competence,0.5
139,safety_agent_competence,0.5
139,economic_agent_competence,0.5
139,weather_agent_competence,0.5
139,flight_info_agent_competence,0.5
139,integration_agent_competence,0.5
140,safety_agent_competence,0.5
140,economic_agent_competence,0.5
140,weather_agent_competence,0.5
140,flight_info_agent_competence,0.5
140,integration_agent_competence,0.5
141,safety_agent_competence,0.5
141,economic_agent_competence,0.5
141,weather_agent_competence,0.5
141,flight_info_agent_competence,0.5
141,integration_agent_competence,0.5
142,safety_agent_competence,0.5
142,economic_agent_competence,0.5
142,weather_agent_competence,0.5
142,flight_info_agent_competence,0.5
142,integration_agent_competence,0.5
143,safety_agent_competence,0.5
143,economic_agent_competence,0.5
143,weather_agent_competence,0.5
143,flight_info_agent_competence,0.5
143,integration_agent_competence,0.5
144,safety_agent_competence,0.5
144,economic_agent_competence,0.5
144,weather_agent_competence,0.5
144,flight_info_agent_competence,0.5
144,integration_agent_competence,0.5
145,safety_agent_competence,0.5
145,economic_agent_competence,0.5
145,weather_agent_competence,0.5
145,flight_info_agent_competence,0.5
145,integration_agent_competence,0.5
146,safety_agent_competence,0.5
146,economic_agent_competence,0.5
146,weather_agent_competence,0.5
146,flight_info_agent_competence,0.5
146,integration_agent_competence,0.5
147,safety_agent_competence,0.5
147,economic_agent_competence,0.5
147,weather_agent_competence,0.5
147,flight_info_agent_competence,0.5
147,integration_agent_competence,0.5
148,safety_agent_competence,0.5
148,economic_agent_competence,0.5
148,weather_agent_competence,0.5
148,flight_info_agent_competence,0.5
148,integration_agent_competence,0.5
149,safety_agent_competence,0.5
149,economic_agent_competence,0.5
149,weather_agent_competence,0.5
149,flight_info_agent_competence,0.5
149,integration_agent_competence,0.5
150,safety_agent_competence,0.5
150,economic_agent_competence,0.5
150,weather_agent_competence,0.5
150,flight_info_agent_competence,0.5
150,integration_agent_competence,0.5
